No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
30643,2013,6,30,18,149,24,28,1001,SE,1.79,0,0
30644,2013,6,30,19,146,24,27,1002,SE,4.92,0,0
30645,2013,6,30,20,176,23,27,1002,NE,1.79,0,0
30646,2013,6,30,21,215,23,26,1002,SE,3.13,0,0
30647,2013,6,30,22,101,23,26,1003,cv,0.89,0,0
30648,2013,6,30,23,112,23,25,1003,cv,1.78,0,0
30649,2013,7,1,0,155,23,25,1002,cv,2.67,0,0
30650,2013,7,1,1,144,22,25,1001,cv,3.56,0,0
30651,2013,7,1,2,141,22,24,1000,SE,3.13,0,0
30652,2013,7,1,3,156,22,24,1000,cv,0.89,0,1
30653,2013,7,1,4,147,22,24,1000,NE,0.89,0,0
30654,2013,7,1,5,154,22,24,1000,cv,0.45,0,0
30655,2013,7,1,6,153,22,24,1000,cv,1.34,0,0
30656,2013,7,1,7,152,22,25,1001,SE,1.79,0,0
30657,2013,7,1,8,144,22,25,1001,cv,0.89,0,0
30658,2013,7,1,9,147,22,25,1001,SE,3.13,0,0
30659,2013,7,1,10,143,22,25,1000,SE,4.92,0,0
30660,2013,7,1,11,150,23,26,1000,cv,0.89,0,0
30661,2013,7,1,12,160,23,26,1000,NE,0.89,0,0
30662,2013,7,1,13,172,23,26,999,NW,1.79,0,0
30663,2013,7,1,14,183,23,26,998,SE,1.79,0,0
30664,2013,7,1,15,195,23,26,998,SE,4.92,0,0
30665,2013,7,1,16,191,23,26,998,NE,1.79,0,0
30666,2013,7,1,17,193,23,25,997,NE,3.58,0,0
30667,2013,7,1,18,199,22,25,997,SE,3.13,0,0
30668,2013,7,1,19,156,22,25,997,NE,3.13,0,0
30669,2013,7,1,20,104,22,24,996,SE,1.79,0,1
30670,2013,7,1,21,95,22,24,996,SE,3.58,0,2
30671,2013,7,1,22,69,22,24,996,SE,5.37,0,3
30672,2013,7,1,23,50,23,24,995,NE,3.13,0,4
30673,2013,7,2,0,41,21,23,994,NW,4.92,0,5
30674,2013,7,2,1,32,20,21,995,NW,10.73,0,6
30675,2013,7,2,2,19,19,21,995,NW,16.54,0,7
30676,2013,7,2,3,18,19,21,994,NW,19.67,0,0
30677,2013,7,2,4,14,19,21,994,NW,23.69,0,0
30678,2013,7,2,5,11,18,20,994,NW,25.48,0,0
30679,2013,7,2,6,13,19,22,994,NW,28.61,0,0
30680,2013,7,2,7,18,19,24,995,NW,32.63,0,0
30681,2013,7,2,8,15,19,27,996,NW,34.42,0,0
30682,2013,7,2,9,15,19,28,996,NW,37.55,0,0
30683,2013,7,2,10,16,17,29,996,NW,43.36,0,0
30684,2013,7,2,11,11,17,31,996,NW,48.28,0,0
30685,2013,7,2,12,13,15,32,996,NW,55.43,0,0
30686,2013,7,2,13,15,15,34,996,NW,62.58,0,0
30687,2013,7,2,14,9,15,34,995,NW,69.73,0,0
30688,2013,7,2,15,13,15,35,995,NW,75.54,0,0
30689,2013,7,2,16,14,15,36,994,NW,81.35,0,0
30690,2013,7,2,17,13,14,35,994,NW,88.5,0,0
30691,2013,7,2,18,18,14,35,994,SE,5.81,0,0
30692,2013,7,2,19,19,16,34,994,SE,9.83,0,0
30693,2013,7,2,20,24,17,33,994,SE,15.64,0,0
30694,2013,7,2,21,27,18,32,995,SE,21.45,0,0
30695,2013,7,2,22,23,18,31,995,SE,27.26,0,0
30696,2013,7,2,23,25,18,30,995,SE,32.18,0,0
30697,2013,7,3,0,24,19,29,995,SE,35.31,0,0
30698,2013,7,3,1,31,18,29,995,NW,1.79,0,0
30699,2013,7,3,2,30,20,25,995,cv,0.89,0,0
30700,2013,7,3,3,29,20,23,995,NE,1.79,0,0
30701,2013,7,3,4,37,20,22,995,NE,2.68,0,0
30702,2013,7,3,5,43,20,22,996,NE,3.57,0,0
30703,2013,7,3,6,50,21,24,996,NW,1.79,0,0
30704,2013,7,3,7,56,21,27,996,NW,3.58,0,0
30705,2013,7,3,8,44,21,29,997,NE,1.79,0,0
30706,2013,7,3,9,31,19,31,997,NW,4.02,0,0
30707,2013,7,3,10,30,18,32,996,NE,4.02,0,0
30708,2013,7,3,11,14,19,33,996,NE,8.04,0,0
30709,2013,7,3,12,16,16,35,995,NW,5.81,0,0
30710,2013,7,3,13,25,16,36,995,NW,8.94,0,0
30711,2013,7,3,14,26,14,36,995,NW,13.86,0,0
30712,2013,7,3,15,24,15,36,994,NW,17.88,0,0
30713,2013,7,3,16,23,17,35,994,NW,21.9,0,0
30714,2013,7,3,17,14,14,35,994,NW,25.92,0,0
30715,2013,7,3,18,17,15,35,994,NW,29.94,0,0
30716,2013,7,3,19,20,17,33,994,NW,31.73,0,0
30717,2013,7,3,20,31,20,29,994,cv,0.89,0,0
30718,2013,7,3,21,30,20,28,995,NW,1.79,0,0
30719,2013,7,3,22,47,20,31,995,NW,4.92,0,0
30720,2013,7,3,23,51,21,27,995,cv,0.89,0,0
30721,2013,7,4,0,45,19,29,995,NW,3.13,0,0
30722,2013,7,4,1,69,19,27,995,NE,1.79,0,0
30723,2013,7,4,2,49,18,25,994,NW,0.89,0,0
30724,2013,7,4,3,27,19,23,994,NW,4.02,0,0
30725,2013,7,4,4,27,20,24,994,NW,5.81,0,0
30726,2013,7,4,5,35,20,23,994,NW,8.94,0,0
30727,2013,7,4,6,33,20,23,994,NW,12.07,0,0
30728,2013,7,4,7,19,19,26,994,NW,15.2,0,0
30729,2013,7,4,8,24,19,29,994,NW,19.22,0,0
30730,2013,7,4,9,21,19,29,994,NW,25.03,0,0
30731,2013,7,4,10,18,17,31,994,NE,4.02,0,0
30732,2013,7,4,11,19,20,33,994,NE,7.15,0,0
30733,2013,7,4,12,26,18,34,994,NW,3.13,0,0
30734,2013,7,4,13,17,18,36,993,cv,1.79,0,0
30735,2013,7,4,14,14,16,36,992,NE,1.79,0,0
30736,2013,7,4,15,13,15,36,991,NE,3.58,0,0
30737,2013,7,4,16,17,14,36,991,NW,1.79,0,0
30738,2013,7,4,17,25,14,31,994,NW,13.86,0,1
30739,2013,7,4,18,45,19,25,995,NW,17.88,0,2
30740,2013,7,4,19,29,20,25,993,NE,4.02,0,0
30741,2013,7,4,20,30,19,24,995,NW,3.13,0,0
30742,2013,7,4,21,24,19,24,996,NW,7.15,0,0
30743,2013,7,4,22,28,18,24,996,NE,1.79,0,0
30744,2013,7,4,23,38,18,23,997,cv,0.45,0,0
30745,2013,7,5,0,32,18,23,997,NW,1.79,0,0
30746,2013,7,5,1,25,18,22,996,NW,4.92,0,0
30747,2013,7,5,2,18,18,23,996,NW,8.94,0,0
30748,2013,7,5,3,21,18,21,996,NW,12.07,0,0
30749,2013,7,5,4,24,18,21,996,NW,16.09,0,0
30750,2013,7,5,5,19,18,22,997,NW,20.11,0,0
30751,2013,7,5,6,25,18,24,997,NW,21.9,0,0
30752,2013,7,5,7,26,19,26,998,NW,23.69,0,0
30753,2013,7,5,8,23,19,28,998,NW,27.71,0,0
30754,2013,7,5,9,24,20,30,999,NW,30.84,0,0
30755,2013,7,5,10,25,19,32,999,NW,33.97,0,0
30756,2013,7,5,11,17,14,32,998,NE,4.02,0,0
30757,2013,7,5,12,9,16,34,998,cv,1.79,0,0
30758,2013,7,5,13,12,14,35,998,NW,3.13,0,0
30759,2013,7,5,14,14,15,35,997,NE,3.13,0,0
30760,2013,7,5,15,22,16,35,997,SE,3.13,0,0
30761,2013,7,5,16,20,15,35,997,SE,6.26,0,0
30762,2013,7,5,17,19,15,35,997,SE,8.05,0,0
30763,2013,7,5,18,24,16,34,997,SE,11.18,0,0
30764,2013,7,5,19,24,16,32,998,SE,15.2,0,0
30765,2013,7,5,20,25,16,30,998,SE,16.99,0,0
30766,2013,7,5,21,30,16,29,999,SE,18.78,0,0
30767,2013,7,5,22,35,16,30,1000,SE,21.91,0,0
30768,2013,7,5,23,35,16,30,1000,SE,25.04,0,0
30769,2013,7,6,0,39,17,30,1000,SE,28.17,0,0
30770,2013,7,6,1,38,20,26,1000,SE,31.3,0,0
30771,2013,7,6,2,32,20,25,1000,SE,33.09,0,0
30772,2013,7,6,3,37,20,24,1000,SE,34.88,0,0
30773,2013,7,6,4,60,20,24,1000,cv,0.89,0,0
30774,2013,7,6,5,66,21,24,1001,SE,1.79,0,0
30775,2013,7,6,6,74,21,25,1001,SE,3.58,0,0
30776,2013,7,6,7,93,22,26,1002,SE,5.37,0,0
30777,2013,7,6,8,117,22,28,1002,cv,0.89,0,0
30778,2013,7,6,9,119,22,29,1002,SE,1.79,0,0
30779,2013,7,6,10,112,22,31,1002,cv,1.79,0,0
30780,2013,7,6,11,57,21,32,1001,SE,3.13,0,0
30781,2013,7,6,12,48,16,34,1001,SE,8.94,0,0
30782,2013,7,6,13,44,17,35,1000,SE,13.86,0,0
30783,2013,7,6,14,42,16,35,1000,SE,18.78,0,0
30784,2013,7,6,15,43,17,34,999,SE,23.7,0,0
30785,2013,7,6,16,45,18,35,999,SE,28.62,0,0
30786,2013,7,6,17,45,18,34,998,SE,33.54,0,0
30787,2013,7,6,18,64,19,33,999,SE,37.56,0,0
30788,2013,7,6,19,60,19,33,999,SE,41.58,0,0
30789,2013,7,6,20,65,19,31,1000,SE,46.5,0,0
30790,2013,7,6,21,64,19,30,1001,SE,51.42,0,0
30791,2013,7,6,22,77,19,29,1001,SE,55.44,0,0
30792,2013,7,6,23,26,18,24,1002,NW,4.92,0,1
30793,2013,7,7,0,35,19,24,1002,SE,4.92,0,2
30794,2013,7,7,1,37,20,22,1001,NW,5.81,0,3
30795,2013,7,7,2,47,21,23,1002,NW,8.94,0,0
30796,2013,7,7,3,42,21,23,1000,cv,0.89,0,0
30797,2013,7,7,4,38,20,22,1000,NE,1.79,0,0
30798,2013,7,7,5,49,20,22,1000,cv,0.89,0,0
30799,2013,7,7,6,60,21,23,1000,SE,0.89,0,0
30800,2013,7,7,7,51,21,24,1001,cv,0.45,0,0
30801,2013,7,7,8,53,22,26,1002,NW,3.13,0,0
30802,2013,7,7,9,56,22,26,1002,NE,1.79,0,0
30803,2013,7,7,10,66,23,28,1001,cv,0.89,0,0
30804,2013,7,7,11,72,23,29,1001,SE,3.13,0,0
30805,2013,7,7,12,66,22,29,1001,SE,7.15,0,0
30806,2013,7,7,13,65,21,30,1000,SE,10.28,0,0
30807,2013,7,7,14,75,23,31,1000,SE,13.41,0,0
30808,2013,7,7,15,97,23,32,998,SE,17.43,0,0
30809,2013,7,7,16,100,23,32,998,SE,21.45,0,0
30810,2013,7,7,17,120,23,32,998,SE,25.47,0,0
30811,2013,7,7,18,129,24,31,998,SE,29.49,0,0
30812,2013,7,7,19,130,24,31,998,SE,31.28,0,0
30813,2013,7,7,20,142,25,30,999,SE,32.17,0,0
30814,2013,7,7,21,147,25,29,999,SE,33.06,0,0
30815,2013,7,7,22,164,25,29,999,SE,34.85,0,0
30816,2013,7,7,23,195,25,29,999,SE,37.98,0,1
30817,2013,7,8,0,216,22,24,1001,NW,5.81,0,2
30818,2013,7,8,1,70,22,24,1001,SE,1.79,0,3
30819,2013,7,8,2,79,22,23,1001,cv,0.89,0,4
30820,2013,7,8,3,64,22,23,1001,cv,1.78,0,5
30821,2013,7,8,4,61,22,23,1001,SE,1.79,0,6
30822,2013,7,8,5,56,22,23,1002,cv,0.89,0,7
30823,2013,7,8,6,69,22,23,1001,cv,1.78,0,0
30824,2013,7,8,7,71,23,24,1002,SE,1.79,0,0
30825,2013,7,8,8,73,23,24,1003,cv,0.89,0,0
30826,2013,7,8,9,79,23,25,1003,NE,1.79,0,1
30827,2013,7,8,10,80,23,25,1003,NW,1.79,0,0
30828,2013,7,8,11,79,23,25,1003,SE,1.79,0,0
30829,2013,7,8,12,80,23,26,1003,cv,0.89,0,0
30830,2013,7,8,13,80,23,27,1002,cv,1.78,0,0
30831,2013,7,8,14,85,23,27,1002,SE,1.79,0,1
30832,2013,7,8,15,86,23,27,1002,SE,4.92,0,0
30833,2013,7,8,16,80,23,27,1001,SE,8.05,0,0
30834,2013,7,8,17,91,23,27,1001,SE,9.84,0,0
30835,2013,7,8,18,104,23,27,1001,SE,12.97,0,0
30836,2013,7,8,19,111,23,26,1001,SE,16.1,0,0
30837,2013,7,8,20,129,23,26,1002,cv,0.89,0,0
30838,2013,7,8,21,133,23,25,1003,SE,0.89,0,1
30839,2013,7,8,22,140,23,25,1003,cv,0.89,0,2
30840,2013,7,8,23,141,24,25,1003,SE,0.89,0,0
30841,2013,7,9,0,150,24,25,1003,NW,1.79,0,0
30842,2013,7,9,1,152,24,25,1003,cv,0.89,0,1
30843,2013,7,9,2,164,24,25,1002,NE,1.79,0,0
30844,2013,7,9,3,160,24,25,1002,NE,3.58,0,0
30845,2013,7,9,4,143,24,25,1002,NW,0.89,0,1
30846,2013,7,9,5,139,23,25,1003,NW,2.68,0,2
30847,2013,7,9,6,135,23,24,1003,cv,0.89,0,3
30848,2013,7,9,7,140,24,25,1003,cv,1.34,0,4
30849,2013,7,9,8,145,23,25,1003,NE,3.13,0,0
30850,2013,7,9,9,124,23,25,1002,NE,6.26,0,0
30851,2013,7,9,10,57,23,26,1002,NW,3.13,0,0
30852,2013,7,9,11,59,23,26,1003,NW,6.26,0,0
30853,2013,7,9,12,63,23,25,1003,NE,1.79,0,1
30854,2013,7,9,13,59,22,24,1004,NE,2.68,0,2
30855,2013,7,9,14,50,23,24,1003,NW,1.79,0,3
30856,2013,7,9,15,46,21,23,1003,NE,1.79,0,4
30857,2013,7,9,16,35,22,23,1003,cv,0.89,0,5
30858,2013,7,9,17,34,22,24,1003,cv,1.78,0,6
30859,2013,7,9,18,32,22,24,1003,NE,0.89,0,7
30860,2013,7,9,19,32,22,24,1003,cv,0.89,0,8
30861,2013,7,9,20,40,22,23,1003,cv,1.78,0,0
30862,2013,7,9,21,46,22,23,1004,cv,2.67,0,0
30863,2013,7,9,22,55,22,23,1004,cv,3.56,0,0
30864,2013,7,9,23,50,22,23,1004,NW,1.79,0,0
30865,2013,7,10,0,39,22,23,1004,cv,0.89,0,0
30866,2013,7,10,1,46,22,23,1003,cv,1.34,0,0
30867,2013,7,10,2,46,22,23,1003,NW,1.79,0,0
30868,2013,7,10,3,51,21,23,1003,NW,4.92,0,0
30869,2013,7,10,4,49,21,22,1003,NW,6.71,0,0
30870,2013,7,10,5,41,21,22,1004,NW,9.84,0,1
30871,2013,7,10,6,34,21,22,1004,NW,11.63,0,2
30872,2013,7,10,7,30,21,23,1005,NW,14.76,0,0
30873,2013,7,10,8,36,21,24,1005,NW,17.89,0,0
30874,2013,7,10,9,34,21,24,1005,NW,21.02,0,1
30875,2013,7,10,10,34,21,25,1005,cv,0.89,0,2
30876,2013,7,10,11,37,21,25,1005,NW,1.79,0,3
30877,2013,7,10,12,38,21,25,1005,NW,4.92,0,4
30878,2013,7,10,13,41,22,25,1005,NW,8.05,0,5
30879,2013,7,10,14,44,21,25,1005,NW,11.18,0,6
30880,2013,7,10,15,28,21,24,1006,NW,15.2,0,7
30881,2013,7,10,16,30,21,24,1005,NW,20.12,0,8
30882,2013,7,10,17,28,22,24,1005,NW,24.14,0,0
30883,2013,7,10,18,28,21,24,1005,NW,28.16,0,0
30884,2013,7,10,19,25,21,24,1005,NW,32.18,0,0
30885,2013,7,10,20,35,21,25,1005,NW,33.97,0,0
30886,2013,7,10,21,41,21,24,1006,NW,37.99,0,0
30887,2013,7,10,22,36,21,24,1006,NW,39.78,0,0
30888,2013,7,10,23,40,21,24,1006,NW,41.57,0,0
30889,2013,7,11,0,32,21,23,1005,NW,43.36,0,0
30890,2013,7,11,1,36,21,23,1005,NW,45.15,0,0
30891,2013,7,11,2,32,20,23,1005,NW,46.94,0,0
30892,2013,7,11,3,33,21,23,1005,NW,48.73,0,0
30893,2013,7,11,4,31,21,22,1005,NW,50.52,0,0
30894,2013,7,11,5,30,21,22,1006,NW,51.41,0,0
30895,2013,7,11,6,33,21,23,1006,NW,52.3,0,0
30896,2013,7,11,7,34,21,23,1006,NW,55.43,0,0
30897,2013,7,11,8,34,21,24,1006,NW,57.22,0,0
30898,2013,7,11,9,29,21,25,1006,NW,60.35,0,0
30899,2013,7,11,10,46,21,26,1006,NW,62.14,0,0
30900,2013,7,11,11,36,21,27,1006,NW,63.93,0,0
30901,2013,7,11,12,43,21,26,1006,cv,1.79,0,0
30902,2013,7,11,13,41,20,28,1006,NW,1.79,0,0
30903,2013,7,11,14,44,19,27,1006,cv,1.79,0,0
30904,2013,7,11,15,45,19,27,1006,NW,3.13,0,0
30905,2013,7,11,16,42,19,28,1005,cv,1.79,0,0
30906,2013,7,11,17,38,19,28,1004,cv,3.58,0,0
30907,2013,7,11,18,42,19,28,1004,SE,1.79,0,0
30908,2013,7,11,19,53,20,26,1005,cv,0.89,0,0
30909,2013,7,11,20,46,20,25,1005,SE,1.79,0,0
30910,2013,7,11,21,50,20,26,1006,SE,4.92,0,0
30911,2013,7,11,22,53,19,25,1006,SE,8.05,0,0
30912,2013,7,11,23,57,19,25,1006,SE,11.18,0,0
30913,2013,7,12,0,62,20,24,1006,SE,12.97,0,0
30914,2013,7,12,1,65,20,22,1005,SE,13.86,0,0
30915,2013,7,12,2,64,20,21,1006,NE,1.79,0,0
30916,2013,7,12,3,74,20,21,1005,SE,0.89,0,0
30917,2013,7,12,4,74,20,21,1006,NE,0.89,0,0
30918,2013,7,12,5,71,20,21,1006,NW,0.89,0,0
30919,2013,7,12,6,71,21,22,1006,NW,2.68,0,0
30920,2013,7,12,7,71,22,23,1006,cv,0.89,0,0
30921,2013,7,12,8,65,22,26,1006,NW,1.79,0,0
30922,2013,7,12,9,71,22,27,1006,cv,1.79,0,0
30923,2013,7,12,10,70,21,28,1006,NE,1.79,0,0
30924,2013,7,12,11,58,20,29,1006,cv,1.79,0,0
30925,2013,7,12,12,54,22,30,1005,cv,4.92,0,0
30926,2013,7,12,13,52,22,31,1005,SE,1.79,0,0
30927,2013,7,12,14,68,22,32,1004,cv,1.79,0,0
30928,2013,7,12,15,67,23,32,1004,SE,3.13,0,0
30929,2013,7,12,16,53,23,31,1004,SE,8.94,0,0
30930,2013,7,12,17,44,22,31,1004,SE,13.86,0,0
30931,2013,7,12,18,51,23,30,1004,SE,17.88,0,0
30932,2013,7,12,19,50,23,29,1005,SE,22.8,0,0
30933,2013,7,12,20,64,23,27,1005,SE,25.93,0,0
30934,2013,7,12,21,115,23,27,1006,SE,27.72,0,0
30935,2013,7,12,22,125,23,26,1006,SE,29.51,0,0
30936,2013,7,12,23,128,23,26,1007,SE,31.3,0,0
30937,2013,7,13,0,120,22,25,1006,SE,34.43,0,0
30938,2013,7,13,1,120,22,25,1006,SE,37.56,0,0
30939,2013,7,13,2,128,22,25,1006,SE,38.45,0,0
30940,2013,7,13,3,123,22,24,1006,cv,0.89,0,0
30941,2013,7,13,4,112,22,24,1006,SE,0.89,0,0
30942,2013,7,13,5,121,22,24,1006,cv,0.89,0,0
30943,2013,7,13,6,128,23,24,1007,SE,0.89,0,0
30944,2013,7,13,7,136,23,25,1007,SE,2.68,0,0
30945,2013,7,13,8,130,23,27,1007,cv,0.89,0,0
30946,2013,7,13,9,135,23,27,1007,SE,1.79,0,0
30947,2013,7,13,10,128,23,29,1007,cv,0.89,0,0
30948,2013,7,13,11,108,22,29,1007,SE,3.13,0,0
30949,2013,7,13,12,92,22,29,1007,SE,4.92,0,0
30950,2013,7,13,13,96,22,30,1007,SE,6.71,0,0
30951,2013,7,13,14,93,22,30,1006,SE,8.5,0,0
30952,2013,7,13,15,80,22,31,1006,SE,10.29,0,0
30953,2013,7,13,16,67,23,31,1006,SE,13.42,0,0
30954,2013,7,13,17,59,22,31,1006,SE,16.55,0,0
30955,2013,7,13,18,68,22,30,1006,SE,19.68,0,0
30956,2013,7,13,19,98,22,29,1006,SE,22.81,0,0
30957,2013,7,13,20,82,23,28,1006,SE,25.94,0,0
30958,2013,7,13,21,116,22,27,1007,SE,29.96,0,0
30959,2013,7,13,22,140,22,27,1007,SE,33.09,0,0
30960,2013,7,13,23,131,21,26,1007,SE,36.22,0,0
30961,2013,7,14,0,94,21,25,1007,SE,38.01,0,0
30962,2013,7,14,1,94,21,25,1007,SE,41.14,0,0
30963,2013,7,14,2,92,21,25,1007,SE,44.27,0,0
30964,2013,7,14,3,101,21,24,1008,SE,47.4,0,0
30965,2013,7,14,4,99,22,24,1008,SE,50.53,0,0
30966,2013,7,14,5,113,22,24,1008,SE,52.32,0,0
30967,2013,7,14,6,136,22,23,1009,SE,54.11,0,0
30968,2013,7,14,7,162,21,24,1009,SE,55.9,0,0
30969,2013,7,14,8,127,22,25,1009,SE,57.69,0,0
30970,2013,7,14,9,93,22,26,1009,SE,59.48,0,0
30971,2013,7,14,10,83,22,27,1009,SE,61.27,0,0
30972,2013,7,14,11,71,22,28,1009,cv,0.89,0,0
30973,2013,7,14,12,73,21,29,1008,SE,1.79,0,0
30974,2013,7,14,13,80,21,29,1007,SE,3.58,0,0
30975,2013,7,14,14,75,21,30,1007,cv,1.79,0,0
30976,2013,7,14,15,67,22,30,1006,SE,1.79,0,0
30977,2013,7,14,16,76,21,30,1006,SE,3.58,0,0
30978,2013,7,14,17,68,20,29,1006,SE,6.71,0,0
30979,2013,7,14,18,64,20,28,1005,SE,10.73,0,0
30980,2013,7,14,19,85,21,28,1005,SE,14.75,0,0
30981,2013,7,14,20,67,22,28,1006,cv,3.13,0,0
30982,2013,7,14,21,59,21,27,1006,SE,3.13,0,0
30983,2013,7,14,22,66,21,26,1006,SE,6.26,0,1
30984,2013,7,14,23,71,22,24,1006,cv,0.89,0,2
30985,2013,7,15,0,78,23,24,1005,NE,0.89,0,3
30986,2013,7,15,1,70,23,24,1005,SE,1.79,0,4
30987,2013,7,15,2,75,22,23,1003,SE,4.92,0,5
30988,2013,7,15,3,77,22,23,1003,SE,8.05,0,6
30989,2013,7,15,4,84,22,23,1002,cv,0.89,0,8
30990,2013,7,15,5,68,22,23,1002,SE,1.79,0,9
30991,2013,7,15,6,53,23,23,1001,SE,4.92,0,10
30992,2013,7,15,7,96,23,24,1001,SE,9.84,0,11
30993,2013,7,15,8,71,23,24,1001,SE,13.86,0,12
30994,2013,7,15,9,48,23,24,1000,SE,17.88,0,13
30995,2013,7,15,10,38,23,25,1000,SE,22.8,0,14
30996,2013,7,15,11,53,24,25,999,SE,28.61,0,15
30997,2013,7,15,12,66,24,25,998,SE,32.63,0,16
30998,2013,7,15,13,65,24,25,998,SE,35.76,0,17
30999,2013,7,15,14,71,24,25,997,SE,38.89,0,18
31000,2013,7,15,15,59,24,26,997,SE,42.02,0,19
31001,2013,7,15,16,53,24,25,997,SE,45.15,0,20
31002,2013,7,15,17,50,23,25,996,NW,4.02,0,21
31003,2013,7,15,18,45,22,25,995,NW,5.81,0,22
31004,2013,7,15,19,59,23,24,995,cv,0.89,0,23
31005,2013,7,15,20,58,23,24,996,SE,1.79,0,24
31006,2013,7,15,21,70,23,24,996,SE,3.58,0,25
31007,2013,7,15,22,61,23,24,996,SE,5.37,0,0
31008,2013,7,15,23,54,23,25,996,SE,7.16,0,0
31009,2013,7,16,0,56,23,24,996,cv,0.89,0,0
31010,2013,7,16,1,60,23,24,996,cv,1.78,0,0
31011,2013,7,16,2,64,22,23,995,NE,0.89,0,0
31012,2013,7,16,3,66,23,24,996,NW,1.79,0,0
31013,2013,7,16,4,57,23,23,996,NW,4.92,0,0
31014,2013,7,16,5,33,20,22,996,NW,9.84,0,0
31015,2013,7,16,6,16,19,22,997,NE,3.13,0,0
31016,2013,7,16,7,15,19,25,998,NW,3.13,0,0
31017,2013,7,16,8,11,18,27,999,NW,7.15,0,0
31018,2013,7,16,9,12,17,28,999,NW,12.96,0,0
31019,2013,7,16,10,12,17,29,999,NW,18.77,0,0
31020,2013,7,16,11,9,14,30,1000,NW,24.58,0,0
31021,2013,7,16,12,11,13,31,1000,NW,30.39,0,0
31022,2013,7,16,13,11,12,32,1000,NW,36.2,0,0
31023,2013,7,16,14,10,13,32,1000,NW,41.12,0,0
31024,2013,7,16,15,8,14,33,1000,NW,44.25,0,0
31025,2013,7,16,16,16,13,33,1000,SE,1.79,0,0
31026,2013,7,16,17,16,14,32,1000,NE,1.79,0,0
31027,2013,7,16,18,16,13,31,1001,SE,1.79,0,0
31028,2013,7,16,19,18,16,29,1002,SE,3.58,0,0
31029,2013,7,16,20,31,19,26,1002,SE,4.47,0,0
31030,2013,7,16,21,34,16,27,1003,SE,6.26,0,0
31031,2013,7,16,22,36,17,25,1004,cv,0.89,0,0
31032,2013,7,16,23,39,16,26,1004,SE,1.79,0,0
31033,2013,7,17,0,38,18,22,1004,cv,0.89,0,0
31034,2013,7,17,1,32,18,22,1005,cv,1.78,0,0
31035,2013,7,17,2,49,18,21,1005,cv,2.67,0,0
31036,2013,7,17,3,59,18,21,1005,NE,0.89,0,0
31037,2013,7,17,4,68,18,20,1006,cv,0.89,0,0
31038,2013,7,17,5,50,18,19,1006,NW,1.79,0,0
31039,2013,7,17,6,43,19,21,1006,NW,4.92,0,0
31040,2013,7,17,7,42,18,23,1006,NE,1.79,0,0
31041,2013,7,17,8,47,19,25,1006,cv,0.89,0,0
31042,2013,7,17,9,52,20,28,1006,cv,1.78,0,0
31043,2013,7,17,10,55,20,28,1006,SE,1.79,0,0
31044,2013,7,17,11,60,20,29,1006,cv,0.89,0,0
31045,2013,7,17,12,58,21,31,1006,cv,2.68,0,0
31046,2013,7,17,13,57,18,32,1005,SE,4.92,0,0
31048,2013,7,17,15,35,15,32,1004,SE,12.07,0,0
31049,2013,7,17,16,33,17,32,1003,SE,15.2,0,0
31050,2013,7,17,17,34,16,32,1002,SE,18.33,0,0
31051,2013,7,17,18,35,14,31,1003,SE,21.46,0,0
31052,2013,7,17,19,33,19,29,1003,SE,25.48,0,0
31053,2013,7,17,20,54,20,28,1004,SE,29.5,0,0
31054,2013,7,17,21,79,18,28,1004,SE,32.63,0,0
31055,2013,7,17,22,49,20,27,1005,SE,36.65,0,0
31056,2013,7,17,23,53,21,26,1005,SE,40.67,0,0
31057,2013,7,18,0,72,21,26,1005,SE,44.69,0,0
31058,2013,7,18,1,100,21,25,1005,SE,46.48,0,0
31059,2013,7,18,2,128,22,24,1005,SE,49.61,0,0
31060,2013,7,18,3,135,22,24,1004,SE,51.4,0,0
31061,2013,7,18,4,149,23,24,1005,SE,53.19,0,0
31062,2013,7,18,5,157,22,24,1005,cv,0.89,0,0
31063,2013,7,18,6,150,23,24,1005,cv,1.78,0,0
31064,2013,7,18,7,145,22,25,1005,SE,3.13,0,0
31065,2013,7,18,8,154,22,25,1005,SE,6.26,0,0
31066,2013,7,18,9,163,23,25,1005,SE,8.05,0,1
31067,2013,7,18,10,167,23,26,1005,SE,11.18,0,2
31068,2013,7,18,11,169,22,26,1005,SE,15.2,0,0
31069,2013,7,18,12,175,22,26,1005,SE,19.22,0,0
31070,2013,7,18,13,161,22,26,1004,SE,23.24,0,0
31071,2013,7,18,14,163,22,27,1004,SE,27.26,0,0
31072,2013,7,18,15,173,22,27,1004,SE,31.28,0,0
31073,2013,7,18,16,137,23,27,1003,SE,35.3,0,0
31074,2013,7,18,17,137,23,27,1003,SE,39.32,0,0
31075,2013,7,18,18,122,23,27,1003,SE,42.45,0,0
31076,2013,7,18,19,108,22,26,1003,SE,44.24,0,0
31077,2013,7,18,20,91,22,26,1003,SE,46.03,0,0
31078,2013,7,18,21,99,21,25,1004,SE,47.82,0,0
31079,2013,7,18,22,77,21,25,1004,cv,0.89,0,0
31080,2013,7,18,23,86,21,25,1004,cv,1.78,0,0
31081,2013,7,19,0,93,20,24,1003,SE,3.13,0,0
31082,2013,7,19,1,107,20,24,1003,cv,0.89,0,0
31083,2013,7,19,2,126,20,23,1002,cv,1.78,0,0
